ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
744,顺势佐坤,佐坤投资,管理期货,"1.0653
2017-10-13",5.58%,1.84%,--,--,Not provided
745,聊塑全球套利1号,聊塑资产,管理期货,"1.8996
2017-10-23",88.96%,1.83%,--,--,5out of 5
746,杉石进取1号,杉石资产,复合策略,"1.0460
2017-10-20",7.72%,1.83%,--,--,Not provided
747,君茂量化,君茂资本,管理期货,"0.9410
2017-10-27",-3.23%,1.83%,--,--,Not provided
748,万利富达共赢,万利富达投资,宏观策略,"1.1910
2017-10-20",11.40%,1.83%,--,--,Not provided
749,滨海-龙腾8号,滨海天地,管理期货,"1.0088
2017-10-27",1.40%,1.83%,--,--,Not provided
750,粤财信托-信合东方2期,倚天阁资产,相对价值,"1.6147
2017-09-29",61.47%,1.82%,--,--,4out of 5
751,牟合方盖1号,牟合资产,相对价值,"1.1538
2017-10-27",13.43%,1.82%,--,--,4out of 5
752,盈定六号,盈阳资产,相对价值,"1.0720
2017-10-30",6.60%,1.81%,--,--,4out of 5
753,子午达芬奇一号,子午投资,复合策略,"1.0564
2017-10-20",4.95%,1.81%,--,--,Not provided
754,日昇昌仁价值成长,日昇昌,组合策略,"1.0443
2017-10-27",3.96%,1.81%,--,--,Not provided
755,中社星耀量化多策略,乾道星和,复合策略,"1.0355
2017-09-29",3.55%,1.80%,--,--,Not provided
756,博孚利尊享1号FOF,博孚利,组合策略,"1.0537
2017-09-29",5.37%,1.80%,--,--,Not provided
757,国民信托-立讯精密定增1号,前海光赢,事件驱动,"1.8373
2017-10-27",54.53%,1.79%,--,--,Not provided
758,中成佰信优选6号,中成佰信,相对价值,"1.0110
2017-10-27",2.40%,1.79%,--,--,Not provided
759,金舆灵活配置1期,金舆资产,复合策略,"1.2750
2017-10-27",25.20%,1.79%,--,--,3out of 5
760,思晔长期1号,思晔投资,复合策略,"1.2136
2017-09-29",21.36%,1.79%,--,--,Not provided
761,华润信托-景林丰收浦慧系列1号,景林资产,复合策略,"1.0769
2017-09-29",7.69%,1.79%,--,--,5out of 5
762,盛泉恒元量化1号,盛泉恒元,相对价值,"1.1909
2017-10-20",19.66%,1.79%,--,--,4out of 5
763,禾晟源稳进一期,禾晟源投资,复合策略,"1.3110
2017-09-15",31.10%,1.79%,--,--,3out of 5
764,卓跞一号,卓跞投资,管理期货,"1.5202
2017-10-27",52.77%,1.79%,--,--,5out of 5
765,伊谦投资伊雷1号,伊谦投资,管理期货,"1.1476
2017-10-27",18.17%,1.78%,--,--,4out of 5
766,优宗一号,优宗投资,管理期货,"1.0460
2017-10-27",8.80%,1.78%,--,--,Not provided
767,万杉创富总回报2号,万杉资本,复合策略,"1.0775
2017-10-20",7.78%,1.78%,--,--,3out of 5
768,中略笃行领航,中略投资,复合策略,"1.0090
2017-10-13",0.92%,1.77%,--,--,3out of 5
769,众博信宏观策略壹号,众博信财富,宏观策略,"1.0370
2017-10-27",3.79%,1.77%,--,--,Not provided
770,众博信宏观策略贰号,众博信财富,宏观策略,"1.0379
2017-09-29",3.79%,1.77%,--,--,Not provided
771,睿豫量化稳进1号,睿豫基金,复合策略,"1.0571
2017-10-20",9.63%,1.77%,--,--,2out of 5
772,久期宏观对冲1号,久期投资,宏观策略,"1.0920
2017-09-29",9.20%,1.77%,--,--,3out of 5
773,东航金融-CTA九桥山量,东航金控,管理期货,"0.9810
2017-09-21",-1.90%,1.76%,--,--,2out of 5
774,禾昇O系一号,禾升投资,相对价值,"1.0430
2017-10-20",4.00%,1.76%,--,--,Not provided
775,叁津金鸿1号,叁津投资,管理期货,"1.0100
2017-10-27",4.00%,1.76%,--,--,Not provided
776,小熊猫一号,小熊猫资产,管理期货,"1.0310
2017-10-26",20.21%,1.76%,--,--,3out of 5
777,和盈成长1号,和盈投资,管理期货,"0.9630
2017-10-27",-1.40%,1.75%,--,--,Not provided
778,陆家嘴财富-大岩定增对冲12期,陆家嘴财富,事件驱动,"0.9310
2017-09-22",-6.90%,1.75%,--,--,Not provided
779,前海华正德FOF一号,君融达资产,组合策略,"0.9780
2017-10-25",-0.80%,1.74%,--,--,Not provided
780,海狮多策略八号,海狮投资,复合策略,"1.0550
2017-10-20",5.20%,1.74%,--,--,4out of 5
781,金湖无量中性对冲八号,红墙泰和,相对价值,"1.0520
2017-09-28",5.20%,1.74%,--,--,Not provided
782,同庆5期稳健,彤源投资,复合策略,"1.0620
2017-10-27",2.94%,1.74%,--,--,Not provided
783,长流稳进七号,长流资本,固定收益,"1.0680
2017-10-27",5.60%,1.73%,--,--,Not provided
784,华夏养老应朝固定收益,华夏养老资产,固定收益,"1.2231
2017-10-27",20.13%,1.73%,--,--,5out of 5
785,新湖大通富友1号,慧创投资,管理期货,"0.8060
2017-10-27",-11.60%,1.73%,--,--,1out of 5
786,牟合资产思源3号,牟合资产,管理期货,"1.1279
2017-10-27",11.99%,1.73%,--,--,5out of 5
787,和聚定增组合,和聚投资,事件驱动,"0.9661
2017-10-20",-4.78%,1.72%,--,--,Not provided
788,众星1号,联海资产,组合策略,"1.1592
2017-10-13",14.44%,1.72%,--,--,2out of 5
789,嘉树3号,嘉树投资,复合策略,"1.1430
2017-10-20",13.00%,1.71%,--,--,Not provided
790,明汯CTA二号,明汯投资,管理期货,"1.2059
2017-10-20",21.98%,1.71%,--,--,2out of 5
791,九霄投资稳健3号,九霄投资,复合策略,"1.3200
2017-10-27",13.20%,1.71%,--,--,Not provided
792,外贸信托-朱雀灵活阿尔法,朱雀投资,相对价值,"1.1037
2017-10-27",9.84%,1.70%,--,--,3out of 5
793,百仑铭晖量化对冲一期,百仑基金,管理期货,"1.0516
2017-09-22",5.16%,1.70%,--,--,Not provided
794,久期宏观对冲2号,久期投资,宏观策略,"1.0180
2017-09-29",1.80%,1.70%,--,--,Not provided
795,猎鹰展翅,广州猎鹰,复合策略,"0.9946
2017-10-20",17.89%,1.70%,--,--,3out of 5
796,百泉多策略一号,百泉投资,复合策略,"1.0803
2017-10-20",7.64%,1.70%,--,--,Not provided
797,股票长期价值1号,好投投资,组合策略,"1.0238
2017-10-20",2.78%,1.69%,--,--,Not provided
798,91环球一号,环球时刻,宏观策略,"1.1874
2017-10-27",11.23%,1.69%,--,--,3out of 5
799,中企财盛财富优选策略,中企财盛,管理期货,"1.0120
2017-10-23",2.60%,1.68%,--,--,Not provided
800,万杉砥俊债券多策略,万杉资本,固定收益,"1.0835
2017-10-27",7.86%,1.68%,--,--,2out of 5
801,嘉诚进取1号,嘉诚资产,管理期货,"1.3751
2017-10-20",37.85%,1.67%,--,--,4out of 5
802,蓝鲸强债稳进12号,蓝鲸投资,固定收益,"1.0450
2017-10-27",3.40%,1.67%,--,--,Not provided
803,珠池全天候对冲母基金1号1期,珠池资产,组合策略,"1.0576
2017-10-20",5.37%,1.67%,--,--,3out of 5
804,滨海-龙腾7号,滨海天地,管理期货,"1.0144
2017-10-27",1.93%,1.67%,--,--,Not provided
805,盘古1号,宁波宁聚,复合策略,"3.5392
2017-10-26",248.22%,1.66%,--,--,4out of 5
806,银河期货-千象1期,千象资产,管理期货,"2.0538
2017-09-29",105.38%,1.66%,--,--,5out of 5
807,博智经典,博智基金,复合策略,"0.7170
2017-10-27",-26.60%,1.66%,--,--,2out of 5
808,广东艺兴汇1号,艺兴汇基金,复合策略,"1.0950
2017-10-24",10.40%,1.66%,--,--,3out of 5
809,第二基金精英2号,第二基金,相对价值,"1.1330
2017-10-25",10.70%,1.65%,--,--,Not provided
810,中域量化打新1号,中域投资,相对价值,"1.0600
2017-10-27",4.60%,1.65%,--,--,Not provided
811,泓利联盛期权一号,锐汇资产,管理期货,"1.0520
2017-10-27",4.70%,1.65%,--,--,Not provided
812,金色阳光7号,金色阳光,复合策略,"1.1280
2017-10-30",10.90%,1.65%,--,--,Not provided
813,德远稳健1号,德远投资,固定收益,"1.1050
2017-10-30",11.80%,1.64%,--,--,4out of 5
814,启明星辰一期,启明基金,组合策略,"1.0550
2017-10-27",5.60%,1.64%,--,--,Not provided
815,航长强债2号,航长投资,固定收益,"1.0378
2017-10-20",4.49%,1.63%,--,--,Not provided
816,华夏未来添时2号,华夏未来,相对价值,"1.1865
2017-10-20",17.63%,1.63%,--,--,5out of 5
817,国金中国龙稳健4期,涌峰投资,复合策略,"1.0852
2017-10-27",9.78%,1.63%,--,--,4out of 5
818,长流资本长运一号,长流资本,固定收益,"1.4250
2017-10-27",41.36%,1.62%,--,--,5out of 5
819,中千阳明一号,中千投资,复合策略,"1.0329
2017-10-27",2.61%,1.62%,--,--,Not provided
820,宝方稳健一号,宝方投资,事件驱动,"1.0316
2017-10-27",2.71%,1.62%,--,--,Not provided
821,九坤CTA专享2号,九坤投资,管理期货,"1.2580
2017-10-27",25.40%,1.62%,--,--,Not provided
822,东航金融-CTA九桥开拓者,东航金控,管理期货,"1.0080
2017-10-27",0.60%,1.62%,--,--,1out of 5
823,景唐盛世1号,景唐投资,固定收益,"1.0717
2017-10-27",3.33%,1.62%,--,--,Not provided
824,观熙稳健增长1号,观熙投资,相对价值,"1.0550
2017-10-27",4.07%,1.61%,--,--,Not provided
825,国道念空稳进4号多策略,国道基金,复合策略,"1.1570
2017-10-27",13.60%,1.61%,--,--,Not provided
826,艾美谷全球全天候资产配置,艾美谷投资,复合策略,"1.0820
2017-10-27",7.30%,1.61%,--,--,4out of 5
827,朝阳永续FOF1号,向日葵,组合策略,"0.8406
2017-09-28",-15.94%,1.61%,--,--,3out of 5
828,幻方恒光01号,幻方量化,复合策略,"1.5840
2017-10-26",58.20%,1.61%,--,--,5out of 5
829,前海方舟FOF2号,前海方舟,组合策略,"0.8876
2017-09-29",-11.24%,1.60%,--,--,1out of 5
830,牟合资产方田11号,牟合资产,管理期货,"1.0814
2017-10-27",7.33%,1.60%,--,--,Not provided
831,东方富华-上海佳豪,富华基金,事件驱动,"1.2897
2017-09-22",28.97%,1.60%,--,--,Not provided
832,大隐璞真,文熙资产,管理期货,"1.0455
2017-10-27",1.65%,1.60%,--,--,Not provided
833,盛泉恒元量化2号,盛泉恒元,相对价值,"1.1483
2017-10-20",15.05%,1.60%,--,--,4out of 5
834,千象9期,千象资产,管理期货,"1.2918
2017-10-16",31.05%,1.60%,--,--,4out of 5
835,九坤CTA专享3号,九坤投资,管理期货,"1.2130
2017-10-27",20.90%,1.60%,--,--,Not provided
836,久期灵活二期,久期投资,宏观策略,"1.2100
2017-09-29",21.00%,1.60%,--,--,3out of 5
837,华润信托-长金银信宝1期,长金投资,固定收益,"1.0624
2017-10-13",0.01%,1.59%,--,--,Not provided
838,私募工场丙火一号,斯诺波投资,复合策略,"1.1830
2017-10-23",14.70%,1.59%,--,--,4out of 5
839,九章幻方量化对冲1号,幻方量化,相对价值,"1.1670
2017-10-26",14.80%,1.59%,--,--,Not provided
840,货力量化趋势2号,货力资产,管理期货,"1.0225
2017-10-13",-0.95%,1.59%,--,--,3out of 5
841,亿信玄武灵活配置7号,亿信伟业股权,组合策略,"1.0033
2017-10-20",29.59%,1.59%,--,--,4out of 5
842,新富量化新动能1号,前海新富资本,管理期货,"1.0450
2017-10-27",2.60%,1.58%,--,--,Not provided
843,红橡丰盈二号,伯洋同舟,组合策略,"1.1122
2017-10-20",9.67%,1.58%,--,--,Not provided
844,基成量化CTA6号,基成资本,管理期货,"1.1255
2017-10-10",12.28%,1.58%,--,--,Not provided
845,双隆-隆盛2号,双隆投资,相对价值,"1.1070
2017-10-23",9.20%,1.58%,--,--,4out of 5
846,叁津第二基金,叁津投资,复合策略,"1.1060
2017-10-27",9.80%,1.57%,--,--,5out of 5
847,中盈蓝景量化多策略2期,中盈蓝景,复合策略,"1.0830
2017-10-27",9.80%,1.57%,--,--,Not provided
848,常升1号,映雪资本,固定收益,"1.0360
2017-10-23",13.84%,1.57%,--,--,5out of 5
849,新方程特别机遇A2号,新方程,复合策略,"0.9960
2017-10-25",-2.90%,1.57%,--,--,4out of 5
850,盛冠达崇盛套利2号,盛冠达资产,管理期货,"1.0350
2017-10-20",3.60%,1.57%,--,--,Not provided
851,中大期货-晟孚7号,晟孚投资,相对价值,"1.0390
2017-09-29",3.90%,1.56%,--,--,Not provided
852,精诚一号,社润投资,组合策略,"1.0976
2017-10-20",9.75%,1.56%,--,--,Not provided
853,九坤育泉量化1号,九坤投资,复合策略,"1.1090
2017-10-13",10.60%,1.56%,--,--,Not provided
854,兴业观云私银尊享25号,兴佳利业,复合策略,"1.0118
2017-10-27",12.87%,1.56%,--,--,4out of 5
855,益沣成钜瑞对冲1号,益沣成资产,相对价值,"1.1860
2017-10-18",17.20%,1.56%,--,--,2out of 5
856,进睿马拉松,睿正投资,宏观策略,"1.1727
2017-10-20",16.58%,1.56%,--,--,4out of 5
857,翔云稳增二号,翔云资产,相对价值,"0.9940
2017-10-27",4.50%,1.55%,--,--,Not provided
858,双隆-聚盈4号,双隆投资,相对价值,"1.1300
2017-10-23",11.50%,1.55%,--,--,4out of 5
859,盈阳-盈怡一号,盈阳资产,相对价值,"1.0060
2017-09-29",50.17%,1.55%,--,--,3out of 5
860,煌昱汇利1号,煌昱投资,复合策略,"0.9821
2017-10-20",-0.84%,1.55%,--,--,Not provided
861,贯富创赢2号,万丰友方,复合策略,"1.0935
2017-09-29",9.35%,1.54%,--,--,Not provided
862,佳禾量化CTA六号证券,佳禾资产,管理期货,"0.9910
2017-10-20",-1.00%,1.54%,--,--,Not provided
863,涌盛一号,盈阳资产,相对价值,"1.0570
2017-09-29",5.70%,1.54%,--,--,4out of 5
864,搏股通金2号(和聚)对冲组合定增三期,和聚投资,事件驱动,"0.9370
2017-10-20",-7.50%,1.54%,--,--,Not provided
865,搏股通金2号(和聚)对冲组合定增二期,和聚投资,事件驱动,"0.9370
2017-10-20",-7.50%,1.54%,--,--,Not provided
866,搏股通金2号(和聚)对冲组合定增一期,和聚投资,事件驱动,"0.9370
2017-10-20",-7.50%,1.54%,--,--,Not provided
867,嘉诚2号,嘉诚资产,管理期货,"1.1744
2017-10-20",28.25%,1.53%,--,--,5out of 5
868,益沣成-稳增7号,益沣成资产,相对价值,"0.9340
2017-10-18",-6.90%,1.53%,--,--,1out of 5
869,新方程和聚定增组合,和聚投资,事件驱动,"0.9430
2017-10-20",-6.90%,1.53%,--,--,Not provided
870,国道念空稳进2号多策略,念空数据科技,复合策略,"1.1520
2017-10-27",13.10%,1.53%,--,--,Not provided
871,外贸信托-千象CTA,千象资产,管理期货,"1.1655
2017-10-20",18.97%,1.52%,--,--,4out of 5
872,泓湖稳恒宏观策略,泓湖投资,宏观策略,"0.9688
2017-10-20",-4.09%,1.51%,--,--,3out of 5
873,千象全景12号,千象资产,复合策略,"1.0655
2017-10-20",7.99%,1.51%,--,--,Not provided
874,盛世开元1号,盛世资产,管理期货,"1.0120
2017-10-13",10.03%,1.51%,--,--,2out of 5
875,国道古木祥云7号,古木投资,相对价值,"1.1000
2017-10-27",7.80%,1.51%,--,--,Not provided
876,宽智阿尔法对冲3号,宽智投资,相对价值,"1.0050
2017-10-20",39.65%,1.50%,--,--,3out of 5
877,天成价值2号,万贯天成,复合策略,"1.0580
2017-10-20",1.50%,1.50%,--,--,Not provided
878,君融达泰睿股票价值成长壹号,君融达资产,复合策略,"1.0290
2017-10-25",1.50%,1.50%,--,--,Not provided
879,明汯全天候2号,明汯投资,复合策略,"1.0940
2017-10-20",8.60%,1.50%,--,--,Not provided
880,国金慧泉进取对冲1号,涌峰投资,相对价值,"1.1509
2017-10-27",31.72%,1.49%,--,--,5out of 5
881,黑岩尊富一号FOF,黑岩财富,组合策略,"1.1150
2017-10-23",8.70%,1.49%,--,--,4out of 5
882,盛冠达CTA激进1号,盛冠达资产,管理期货,"1.0406
2017-10-13",3.98%,1.49%,--,--,Not provided
883,第二基金精英1号,第二基金,组合策略,"1.1120
2017-10-25",8.90%,1.49%,--,--,Not provided
884,云古赤霄对冲1号,云古投资,相对价值,"1.0220
2017-10-27",2.10%,1.49%,--,--,Not provided
885,国道念空稳盈1号多策略,国道基金,复合策略,"1.1090
2017-10-27",8.90%,1.49%,--,--,Not provided
886,显德FOF共盈2期,显德资产,组合策略,"1.2280
2017-10-24",22.90%,1.49%,--,--,3out of 5
887,国道念空稳盈2号多策略,国道基金,复合策略,"1.1150
2017-10-27",9.60%,1.48%,--,--,Not provided
888,恒隽锐翔一号,恒隽资产,复合策略,"0.8251
2017-10-26",-12.89%,1.48%,--,--,1out of 5
889,博孚利CTA-FOF5号,博孚利,组合策略,"1.0310
2017-09-29",3.10%,1.48%,--,--,Not provided
890,九章幻方量化对冲2号,宁波幻方量化,相对价值,"1.0530
2017-10-26",3.40%,1.47%,--,--,Not provided
891,永禧永辉多策略类定增混合型,永禧投资,事件驱动,"0.9740
2017-10-27",-3.40%,1.47%,--,--,Not provided
892,华溢天王星,华溢资产,管理期货,"1.2730
2017-10-13",24.30%,1.47%,--,--,3out of 5
893,砥俊瑞安2号,砥俊资产,复合策略,"1.0362
2017-10-20",1.07%,1.47%,--,--,Not provided
894,淘利多策略对冲1号,淘利资产,相对价值,"1.1123
2017-10-20",11.46%,1.47%,--,--,2out of 5
895,陆家嘴财富-大岩定增8期9期,大岩资本,事件驱动,"0.9000
2017-09-22",-10.00%,1.47%,--,--,Not provided
896,环球翔宇1号,环球时刻,宏观策略,"1.0750
2017-10-27",4.20%,1.46%,--,--,Not provided
897,慧网容卑待势2号,慧网股权,管理期货,"0.9210
2017-10-20",6.72%,1.46%,--,--,2out of 5
898,泓信全景十七号量化多策略,泓信投资,复合策略,"1.0006
2017-10-20",4.68%,1.45%,--,--,Not provided
899,惠丰牡丹稳健1号,惠丰资产,相对价值,"1.0810
2017-10-30",6.79%,1.45%,--,--,Not provided
900,致远财富5号,致诚卓远,相对价值,"1.1617
2017-10-27",14.44%,1.45%,--,--,4out of 5
901,正泽元对冲1号,正泽元资产,管理期货,"1.0530
2017-10-13",28.33%,1.45%,--,--,3out of 5
902,嘉实资本-艾方多策略灵活对冲1号资产管理计划,艾方资产,复合策略,"1.0640
2017-10-27",5.10%,1.45%,--,--,Not provided
903,合信稳进,合信投资,固定收益,"1.0649
2017-10-20",5.82%,1.45%,--,--,Not provided
904,盛泉恒元配置7号,盛泉恒元,相对价值,"1.0760
2017-10-20",5.60%,1.44%,--,--,Not provided
905,宝方一号,宝方投资,事件驱动,"1.0411
2017-10-27",3.75%,1.44%,--,--,Not provided
906,和盈量化7号,和盈投资,复合策略,"1.1990
2017-10-27",20.00%,1.44%,--,--,3out of 5
907,泓信全景一号,泓信投资,相对价值,"1.2320
2017-10-20",27.30%,1.43%,--,--,3out of 5
908,融启月月盈三号,融启投资,相对价值,"1.1660
2017-10-17",13.20%,1.43%,--,--,4out of 5
909,陆家嘴财富-大岩定增对冲10期,陆家嘴财富,事件驱动,"0.9200
2017-09-22",-8.00%,1.43%,--,--,Not provided
910,鸿刚启航1号,鸿刚资产,复合策略,"1.0174
2017-10-27",2.81%,1.43%,--,--,2out of 5
911,陆家嘴财富-大岩定增对冲11期,陆家嘴财富,事件驱动,"0.9220
2017-09-22",-7.80%,1.43%,--,--,Not provided
912,冰剑精选一号尊享私募基金,宁波冰剑投资,组合策略,"1.0880
2017-10-20",6.40%,1.43%,--,--,Not provided
913,冰剑精选一号私募基金,宁波冰剑投资,组合策略,"1.0860
2017-10-20",6.40%,1.43%,--,--,Not provided
914,映雪莱茵1号,莱茵映雪,复合策略,"1.1750
2017-10-23",13.60%,1.43%,--,--,2out of 5
915,大中至正量化多策略2017年第1期,大中至正(深圳)基金,复合策略,"1.0332
2017-10-20",3.04%,1.42%,--,--,Not provided
916,耀石恒泓,耀石资本,组合策略,"1.0406
2017-10-20",2.34%,1.42%,--,--,Not provided
917,陆家嘴-大岩定增3期5期,大岩资本,事件驱动,"0.9330
2017-09-22",-6.70%,1.41%,--,--,Not provided
918,殊馥和得2号,殊馥投资,相对价值,"1.0745
2017-10-20",7.14%,1.41%,--,--,3out of 5
919,内鑫量化5号,数博投资,管理期货,"1.0070
2017-09-29",0.70%,1.41%,--,--,Not provided
920,靖奇光合长谷,靖奇投资,管理期货,"2.8150
2017-10-27",180.70%,1.41%,--,--,3out of 5
921,宽远价值成长六期3号,宽远资产,固定收益,"1.0110
2017-09-29",1.10%,1.40%,--,--,Not provided
922,天歌一号,元上投资,固定收益,"0.9970
2017-10-26",3.35%,1.40%,--,--,Not provided
923,亚豪稳增长1号,亚豪资本,复合策略,"0.9390
2017-10-20",-5.90%,1.40%,--,--,2out of 5
924,英卓量化期旺1期,英卓投资(天津),管理期货,"1.4092
2017-10-20",41.18%,1.40%,--,--,3out of 5
925,紫升元亨壹号,紫升资产,复合策略,"1.0336
2017-10-27",3.61%,1.40%,--,--,Not provided
926,万杉创富总回报6号,万杉资本,固定收益,"1.0830
2017-10-27",8.80%,1.40%,--,--,3out of 5
927,紫升鸿量贰期,紫升资产,复合策略,"1.0555
2017-10-27",5.26%,1.40%,--,--,Not provided
928,大有期货-华量民晟1号,民晟资产,复合策略,"1.2149
2017-10-26",18.46%,1.40%,--,--,4out of 5
929,金汇永安信邦FOF壹号,永安信邦,组合策略,"1.0300
2017-10-20",2.40%,1.39%,--,--,Not provided
930,千象5期,千象资产,管理期货,"1.2662
2017-10-20",28.82%,1.39%,--,--,5out of 5
931,私募工场一佳一号,盐商一佳投资,复合策略,"1.0670
2017-10-20",2.60%,1.38%,--,--,2out of 5
932,冠石FOF二号,冠石资产,组合策略,"1.2460
2017-09-06",24.60%,1.38%,--,--,2out of 5
933,华松兴远一号,华松资产,组合策略,"1.0380
2017-10-20",1.22%,1.38%,--,--,Not provided
934,宽智量化对冲5号,宽智投资,相对价值,"1.2350
2017-10-20",24.80%,1.38%,--,--,3out of 5
935,泓信全景二号,泓信投资,复合策略,"1.0759
2017-10-20",11.75%,1.38%,--,--,3out of 5
936,双隆睿福量化商品1号,双隆投资,管理期货,"1.0310
2017-10-23",3.20%,1.38%,--,--,Not provided
937,千象全景7号,千象资产,复合策略,"1.1065
2017-10-20",12.16%,1.37%,--,--,4out of 5
938,永禧融元FOF,永禧投资,组合策略,"1.0780
2017-10-26",3.40%,1.37%,--,--,Not provided
939,期期诚利一号,期期投资(有限合伙),复合策略,"0.9494
2017-10-30",-3.91%,1.37%,--,--,Not provided
940,平安吉象C期投资基金,舍得之道,复合策略,"1.0382
2017-10-27",3.82%,1.37%,--,--,Not provided
941,涵德量化对冲16号,涵德投资,相对价值,"1.0329
2017-10-23",3.90%,1.37%,--,--,Not provided
942,宏锡量化CTA5号,宏锡基金,管理期货,"1.1229
2017-10-27",12.30%,1.36%,--,--,Not provided
943,量易进取1号,量易投资,管理期货,"1.1100
2017-10-27",11.70%,1.36%,--,--,1out of 5
944,方田3号,牟合资产,管理期货,"1.1230
2017-10-27",11.70%,1.36%,--,--,4out of 5
945,优众纳1号,优众纳,复合策略,"0.8541
2017-10-27",-12.12%,1.36%,--,--,Not provided
946,华溢启明星一号,华溢资产,宏观策略,"1.0470
2017-10-13",4.50%,1.36%,--,--,Not provided
947,格上鑫安多策略2号,格上理财,复合策略,"1.0187
2017-10-20",0.80%,1.36%,--,--,3out of 5
948,基成量化CTA3号,基成资本,管理期货,"1.0876
2017-10-10",8.57%,1.35%,--,--,Not provided
949,格上鑫安多策略1号,格上理财,复合策略,"1.1063
2017-10-20",9.41%,1.35%,--,--,4out of 5
950,华量喜世润2号,喜世润投资,相对价值,"1.1086
2017-10-20",8.82%,1.35%,--,--,Not provided
951,知方石择时对冲2号,知方石投资,相对价值,"0.9855
2017-10-27",-0.09%,1.35%,--,--,Not provided
952,鲁证双隆稳进量化对冲基金,双隆投资,复合策略,"1.6480
2017-10-20",65.30%,1.35%,--,--,3out of 5
953,天成盛世二号,融智天成国际,复合策略,"1.1196
2017-10-20",8.99%,1.35%,--,--,Not provided
954,招商财富汇赢9号第一期,大岩资本,事件驱动,"0.9342
2017-10-20",-4.50%,1.35%,--,--,Not provided
955,珺容多策略稳健一期,珺容投资,宏观策略,"1.0272
2017-10-20",0.29%,1.34%,--,--,Not provided
956,申尊凤凰树,申尊资本,相对价值,"1.0070
2017-10-27",5.60%,1.34%,--,--,Not provided
957,永安千象6期,千象资产,管理期货,"1.3099
2017-10-20",33.56%,1.34%,--,--,4out of 5
958,幻方涌泉01号,幻方量化,管理期货,"1.5770
2017-10-26",58.70%,1.34%,--,--,5out of 5
959,亚豪如意1号FOF,亚豪资本,组合策略,"1.1440
2017-10-20",13.50%,1.34%,--,--,3out of 5
960,四川信托-利丰1号,赞庚投资,固定收益,"1.0029
2017-10-20",5.34%,1.34%,--,--,4out of 5
961,天倚道-伽罗华1号多策略,天倚道投资,复合策略,"1.0790
2017-10-20",6.20%,1.34%,--,--,Not provided
962,博智兴宇金麟1号,博智基金,复合策略,"1.0370
2017-10-27",6.50%,1.33%,--,--,2out of 5
963,冠石FOF一号,冠石资产,组合策略,"1.2940
2017-09-06",29.40%,1.33%,--,--,2out of 5
964,陆家嘴财富-大岩定增6期7期,大岩资本,事件驱动,"0.9150
2017-09-22",-8.50%,1.33%,--,--,Not provided
965,思晔CTA1号,思晔投资,管理期货,"1.0221
2017-09-29",2.21%,1.33%,--,--,3out of 5
966,思昊FOF子策略A,思昊资本,组合策略,"1.1740
2017-10-27",14.60%,1.33%,--,--,Not provided
967,华夏未来添时6号,华夏未来,相对价值,"1.0377
2017-10-27",3.34%,1.32%,--,--,3out of 5
968,成阳睿丰1号,成阳资产,固定收益,"1.0720
2017-09-22",7.20%,1.32%,--,--,4out of 5
969,亚豪甄选紫罗兰,亚豪资本,组合策略,"1.0800
2017-10-20",7.30%,1.32%,--,--,Not provided
970,广和惠盈定增1号,广和投资,事件驱动,"1.2680
2017-10-27",30.40%,1.32%,--,--,Not provided
971,合信鑫信,合信投资,固定收益,"0.9830
2017-10-27",0.00%,1.32%,--,--,Not provided
972,私募工场春秋代序复合一期,斯诺波投资,复合策略,"1.1250
2017-10-23",7.70%,1.32%,--,--,2out of 5
973,众星2号,联海资产,组合策略,"1.0011
2017-10-13",-0.54%,1.31%,--,--,2out of 5
974,华安天翊二号,华安投资,相对价值,"1.0653
2017-10-27",2.61%,1.31%,--,--,Not provided
975,兴业观云启航78号,兴佳利业,复合策略,"1.0249
2017-10-27",1.28%,1.31%,--,--,Not provided
976,宏锡量化CTA8号,宏锡基金,管理期货,"1.0699
2017-10-27",6.75%,1.31%,--,--,Not provided
977,木叶山对冲1号,木叶山,相对价值,"0.9420
2017-10-27",-6.90%,1.31%,--,--,4out of 5
978,鸿枫稳增1号,鸿枫资本,组合策略,"1.1059
2017-10-27",12.36%,1.30%,--,--,3out of 5
979,嘉林资产嘉稳1号,嘉林资产,组合策略,"1.0621
2017-10-27",4.59%,1.30%,--,--,Not provided
980,应治量化博通三号,应治资产,复合策略,"1.0243
2017-10-27",-0.63%,1.29%,--,--,Not provided
981,海狮多策略十五号,海狮投资,复合策略,"1.0400
2017-10-27",1.80%,1.29%,--,--,Not provided
982,商品套利鼎实10号,好投投资,管理期货,"1.2638
2017-10-20",23.98%,1.29%,--,--,5out of 5
983,久期强债1号,久期投资,固定收益,"1.1000
2017-09-29",10.00%,1.29%,--,--,1out of 5
984,红辉1号,神州牧基金,复合策略,"0.8605
2017-10-27",-13.32%,1.29%,--,--,1out of 5
985,国道念空稳进3号多策略,国道基金,复合策略,"1.1250
2017-10-27",10.50%,1.28%,--,--,Not provided
986,格上创富3期,格上理财,组合策略,"1.4488
2017-10-20",42.08%,1.28%,--,--,3out of 5
987,伏流固收投资一期,伏流投资,固定收益,"1.0380
2017-10-27",2.70%,1.28%,--,--,Not provided
