ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
5003,江洋一号,江洋资本,股票策略,"0.9384
2017-09-29",-6.16%,-2.48%,--,--,1out of 5
5004,外贸信托-鼎诺目标分红1期,鼎诺投资,股票策略,"1.0191
2017-10-20",2.29%,-2.49%,--,--,3out of 5
5005,展锋东方红1期,领军者资产,股票策略,"0.8220
2017-09-29",-17.80%,-2.49%,--,--,1out of 5
5006,徐行3号,徐行资本,股票策略,"1.0099
2017-10-20",-2.49%,-2.50%,--,--,Not provided
5007,知钱神州1号,知钱理财,股票策略,"0.8400
2017-10-20",85.92%,-2.50%,--,--,2out of 5
5008,涌津涌赢6号,涌津投资,股票策略,"2.0310
2017-10-20",98.20%,-2.51%,--,--,5out of 5
5009,恒益富通2号,恒益富通,股票策略,"0.8110
2017-10-20",-18.60%,-2.51%,--,--,2out of 5
5010,冠丰3号消费优选,冠丰资产,股票策略,"0.7990
2017-10-20",-18.70%,-2.52%,--,--,3out of 5
5011,智祺1号,赤祺资产,股票策略,"1.0710
2017-10-27",4.50%,-2.52%,--,--,4out of 5
5012,领市行1期,领市行投资,股票策略,"0.8483
2017-09-29",-15.17%,-2.53%,--,--,Not provided
5013,云南信托-合顺37号,恒睿聚信,股票策略,"0.8944
2017-10-20",-10.95%,-2.53%,--,--,Not provided
5014,菁英时代紫荆汇,菁英时代,股票策略,"1.1560
2017-09-15",15.60%,-2.53%,--,--,3out of 5
5015,中信信托-融昌3期,融昌资产,股票策略,"1.2237
2017-10-20",18.63%,-2.53%,--,--,2out of 5
5016,汇泽盛2期,汇泽盛资产,股票策略,"0.8930
2017-10-20",-11.50%,-2.53%,--,--,2out of 5
5017,光大兴陇-富堂2号,亿舟资产,股票策略,"0.9918
2017-10-13",-1.69%,-2.54%,--,--,Not provided
5018,闷声发财2号,蒙森投资,股票策略,"1.1472
2017-10-27",9.73%,-2.54%,--,--,Not provided
5019,国泰君安君享展博一号,展博投资,股票策略,"1.7870
2017-10-27",148.44%,-2.54%,--,--,2out of 5
5020,云量永续1号,云量资产,股票策略,"0.8742
2017-10-20",-11.79%,-2.55%,--,--,Not provided
5021,凯丰藏钰进取型,昌都凯丰投资,股票策略,"1.4321
2017-10-20",38.20%,-2.55%,--,--,Not provided
5022,陕国投-泰瓴-泰九1期,泰瓴资产,股票策略,"1.1350
2017-10-13",12.47%,-2.56%,--,--,2out of 5
5023,金百镕3号,金百镕,股票策略,"1.5720
2017-10-20",52.30%,-2.56%,--,--,2out of 5
5024,前海浑元五号,前海浑元资产,股票策略,"0.9060
2017-10-20",-6.44%,-2.56%,--,--,2out of 5
5025,陕国投-天富3号(瀚信成长3期),瀚信资产,股票策略,"0.9939
2017-10-13",-0.26%,-2.57%,--,--,2out of 5
5026,国投汇金稳健三期,国投汇金,股票策略,"0.8390
2017-10-13",-16.60%,-2.57%,--,--,Not provided
5027,坤贞资产,八极投资,股票策略,"1.4120
2017-10-20",43.90%,-2.57%,--,--,4out of 5
5028,君泽利混合共赢,君泽利资产,股票策略,"0.3780
2017-09-29",-62.20%,-2.58%,--,--,1out of 5
5029,华辉价值星七号,华辉创富,股票策略,"1.0857
2017-10-20",7.23%,-2.59%,--,--,Not provided
5030,汇泽盛1号,汇泽盛资产,股票策略,"0.8065
2017-10-20",-14.46%,-2.60%,--,--,2out of 5
5031,西藏明曜聚富三号,明曜资产,股票策略,"0.9740
2017-10-20",-1.45%,-2.60%,--,--,3out of 5
5032,粤财信托-金牛4号,布谷资本,股票策略,"0.9684
2017-09-29",-3.16%,-2.60%,--,--,Not provided
5033,四川信托-常阳1号,上海常阳投资,股票策略,"1.0866
2017-10-20",24.66%,-2.61%,--,--,3out of 5
5034,凯兴千龙晋富1号,凯兴资产,股票策略,"1.0600
2017-10-20",8.20%,-2.61%,--,--,3out of 5
5035,楚越价值成长一号,杭州贝塔投资,股票策略,"0.9012
2017-10-25",12.54%,-2.62%,--,--,Not provided
5036,向上资产1号,向上资产,股票策略,"0.8331
2017-09-29",-16.69%,-2.62%,--,--,2out of 5
5037,蓝海六号,蓝海韬略,股票策略,"0.7730
2017-10-20",-14.35%,-2.62%,--,--,2out of 5
5038,红炎神州牧,神州牧基金,股票策略,"0.9190
2017-10-20",-7.40%,-2.63%,--,--,2out of 5
5039,陕国投-泰瓴-泰九2期,泰瓴资产,股票策略,"1.1735
2017-10-13",16.22%,-2.63%,--,--,2out of 5
5040,云南信托-盛锦46号,前海浑元资产,股票策略,"1.0299
2017-10-20",3.19%,-2.63%,--,--,Not provided
5041,智诚8期,智诚海威,股票策略,"1.2200
2017-09-29",22.00%,-2.63%,--,--,2out of 5
5042,德诚趋势16号,盛运德诚,股票策略,"0.8901
2017-10-13",-9.65%,-2.64%,--,--,Not provided
5043,蓝海汇金,蓝海韬略,股票策略,"0.7521
2017-10-13",-25.56%,-2.64%,--,--,1out of 5
5044,宽奇精选1号,宽奇资产,股票策略,"1.1330
2017-10-20",14.20%,-2.64%,--,--,2out of 5
5045,徐行二号,徐行资本,股票策略,"1.0630
2017-10-13",6.50%,-2.65%,--,--,Not provided
5046,海中湾开泰6号,海中湾投资,股票策略,"1.0918
2017-10-20",26.19%,-2.66%,--,--,1out of 5
5047,长河畅达稳健1号,长河畅达,股票策略,"1.0870
2017-10-20",60.81%,-2.66%,--,--,4out of 5
5048,蓝海二号,蓝海韬略,股票策略,"0.7410
2017-10-20",-23.10%,-2.66%,--,--,2out of 5
5049,尚道尚汇,尚道投资,股票策略,"0.6822
2017-10-27",-31.22%,-2.66%,--,--,2out of 5
5050,上海意志坚定1期,意定投资,股票策略,"1.0211
2017-10-27",13.01%,-2.67%,--,--,3out of 5
5051,朝阳金百镕十二期,金百镕,股票策略,"1.0382
2017-10-20",0.37%,-2.69%,--,--,Not provided
5052,伯洋成长三期,伯洋同舟,股票策略,"1.0700
2017-09-15",7.00%,-2.69%,--,--,3out of 5
5053,朗闻仕禧1号,朗闻投资,股票策略,"1.1910
2017-10-20",22.90%,-2.69%,--,--,3out of 5
5054,翔海恒升灵活配置3期,翔海恒升,股票策略,"1.0873
2017-09-29",8.73%,-2.69%,--,--,Not provided
5055,玖鹏至尊1号,玖鹏资产,股票策略,"1.1231
2017-10-20",6.77%,-2.70%,--,--,Not provided
5056,巨鹿1期,巨鹿投资,股票策略,"1.0935
2017-09-29",9.35%,-2.70%,--,--,2out of 5
5057,兴业信托-铭远丝绸之路,深圳铭远投资,股票策略,"0.7035
2017-09-22",22.97%,-2.71%,--,--,3out of 5
5058,金牛汇1号,前海金牛汇,股票策略,"0.9446
2017-10-20",-2.52%,-2.71%,--,--,2out of 5
5059,骐邦涌利稳健成长,骐邦投资,股票策略,"1.1580
2017-10-20",61.59%,-2.72%,--,--,4out of 5
5060,鸿基天成稳健1号,鸿基天成投资,股票策略,"1.1400
2017-10-27",3.80%,-2.72%,--,--,Not provided
5061,兴业信托-清水源1号,清水源,股票策略,"7.2660
2017-10-20",624.13%,-2.72%,--,--,3out of 5
5062,辰阳乾丰27号,辰阳投资,股票策略,"1.0075
2017-10-20",-0.20%,-2.73%,--,--,Not provided
5063,以太趋势7号,青岛以太,股票策略,"1.2056
2017-10-27",20.75%,-2.73%,--,--,3out of 5
5064,航长常春藤7号,航长投资,股票策略,"1.0281
2017-10-20",3.64%,-2.73%,--,--,3out of 5
5065,四川信托-星光3号,期期投资(有限合伙),股票策略,"0.9574
2017-10-20",-4.91%,-2.73%,--,--,Not provided
5066,金谷华夏价值,金谷华夏基金,股票策略,"1.0170
2017-10-20",3.10%,-2.74%,--,--,Not provided
5067,金诚立达稳健基金,金诚立达,股票策略,"1.0180
2017-10-20",-0.50%,-2.74%,--,--,Not provided
5068,推土机稳健1号,智信投资,股票策略,"1.0885
2017-10-20",7.61%,-2.74%,--,--,Not provided
5069,金海资产管理六期,金海资产,股票策略,"1.0990
2017-10-20",6.50%,-2.74%,--,--,Not provided
5070,尚泽磐石五号,尚泽投资,股票策略,"1.0771
2017-09-28",7.71%,-2.75%,--,--,2out of 5
5071,粤财信托-穗富6号,穗富投资,股票策略,"0.9286
2017-09-29",13.18%,-2.75%,--,--,3out of 5
5072,慧创蚨祥裕申1号,慧创蚨祥,股票策略,"0.9990
2017-10-20",-1.30%,-2.76%,--,--,Not provided
5073,长富5号,前海长富基金,股票策略,"1.0530
2017-09-22",5.30%,-2.77%,--,--,Not provided
5074,云南信托-聚利48号,二进制资产,股票策略,"0.9489
2017-10-20",-2.15%,-2.78%,--,--,Not provided
5075,汇德丰薄冰壹号,汇德丰投资,股票策略,"0.9520
2017-10-27",-5.60%,-2.78%,--,--,Not provided
5076,德孔一号,德孔投资,股票策略,"0.8400
2017-10-20",-12.60%,-2.78%,--,--,2out of 5
5077,玖鹏积极成长3号,玖鹏资产,股票策略,"1.1380
2017-10-20",8.30%,-2.78%,--,--,Not provided
5078,小猫2号,小猫资本,股票策略,"1.1340
2017-10-20",16.65%,-2.80%,--,--,Not provided
5079,圆融方德新蓝筹2号,圆融方德,股票策略,"0.8620
2017-10-20",-13.65%,-2.80%,--,--,3out of 5
5080,广金资产导弹1号,金控资产,股票策略,"0.9400
2017-10-20",-3.10%,-2.81%,--,--,Not provided
5081,亚非欧神火稳健一号,亚非欧资产,股票策略,"1.0030
2017-09-29",0.30%,-2.81%,--,--,Not provided
5082,沄沣精选壹号,沄沣投资,股票策略,"0.9709
2017-10-25",-3.49%,-2.82%,--,--,2out of 5
5083,海中湾睿泰,海中湾投资,股票策略,"0.7707
2017-10-20",-22.51%,-2.82%,--,--,1out of 5
5084,以太投资稳健成长13号私募基金,青岛以太,股票策略,"1.1477
2017-10-27",14.97%,-2.82%,--,--,3out of 5
5085,深乾凌凌九进取,深乾投资,股票策略,"1.2470
2017-10-20",39.52%,-2.83%,--,--,Not provided
5086,苏门答腊一号,恒佰世资产,股票策略,"0.9644
2017-10-20",-3.29%,-2.83%,--,--,Not provided
5087,蓝海三号,蓝海韬略,股票策略,"0.7080
2017-10-20",-27.01%,-2.84%,--,--,2out of 5
5088,华融信托-铀链大盘波段1号,铀链投资,股票策略,"0.9299
2017-10-20",-9.22%,-2.84%,--,--,3out of 5
5089,壹复基金,上海柯铭资产,股票策略,"1.1170
2017-10-20",13.00%,-2.84%,--,--,Not provided
5090,九州骏成长1号,九州骏投资,股票策略,"1.0490
2017-10-20",6.00%,-2.84%,--,--,Not provided
5091,蓝海八号,蓝海韬略,股票策略,"0.7230
2017-10-20",-24.80%,-2.84%,--,--,2out of 5
5092,以太投资价值11号,青岛以太,股票策略,"1.1382
2017-10-27",14.03%,-2.85%,--,--,3out of 5
5093,璟睿价值成长1号,璟睿资产,股票策略,"0.9400
2017-10-27",-1.00%,-2.85%,--,--,2out of 5
5094,复盈1号,中略投资,股票策略,"1.5670
2017-10-20",50.00%,-2.85%,--,--,3out of 5
5095,以太投资趋势14号私募基金,青岛以太,股票策略,"1.1283
2017-10-27",13.04%,-2.85%,--,--,3out of 5
5096,明得浩伦股票量化一号,明得浩伦投资,股票策略,"1.0288
2017-10-20",3.11%,-2.85%,--,--,3out of 5
5097,泉上XD双赢,泉上投资,股票策略,"1.1300
2017-10-20",15.70%,-2.85%,--,--,Not provided
5098,固禾翡翠基金,固禾资产,股票策略,"1.0041
2017-10-20",18.92%,-2.86%,--,--,4out of 5
5099,韵之资本元宝财富,韵之资本,股票策略,"1.0510
2017-10-20",12.00%,-2.86%,--,--,Not provided
5100,以太投资稳健成长16号,青岛以太,股票策略,"1.1200
2017-10-27",12.20%,-2.87%,--,--,3out of 5
5101,浅湖6号,浅湖投资,股票策略,"0.8970
2017-10-20",-8.50%,-2.87%,--,--,1out of 5
5102,华洲七号,华洲投资,股票策略,"0.9653
2017-10-20",-0.97%,-2.87%,--,--,2out of 5
5103,川泽2期,川泽投资,股票策略,"0.8494
2017-10-27",-16.25%,-2.88%,--,--,2out of 5
5104,以太投资进取18号,青岛以太,股票策略,"1.1220
2017-10-27",12.41%,-2.88%,--,--,3out of 5
5105,欧申纳斯私募一期,国民投资,股票策略,"0.7760
2017-09-29",-22.40%,-2.88%,--,--,1out of 5
5106,赤祺2号,赤祺资产,股票策略,"1.2220
2017-10-13",21.20%,-2.88%,--,--,3out of 5
5107,嘉禾二号,华银精治,股票策略,"0.9760
2017-09-06",62.31%,-2.89%,--,--,Not provided
5108,宾悦成长5号,宾悦成长,股票策略,"1.0980
2017-10-20",7.60%,-2.89%,--,--,Not provided
5109,桥睿品润稳进1期,桥睿资产,股票策略,"0.9843
2017-09-08",-1.57%,-2.89%,--,--,Not provided
5110,融智新锐10期(泽泉投资),泽泉投资,股票策略,"0.9785
2017-10-20",43.88%,-2.89%,--,--,1out of 5
5111,熵量一号主动量化,大观投资,股票策略,"1.0009
2017-10-25",-4.28%,-2.89%,--,--,Not provided
5112,惠衍2号,惠衍投资,股票策略,"1.6494
2017-09-29",64.94%,-2.90%,--,--,3out of 5
5113,光大兴陇-弘投10号,亿舟资产,股票策略,"0.9889
2017-09-29",-1.11%,-2.90%,--,--,Not provided
5114,恒禾三角舟1号,恒禾资产,股票策略,"0.9159
2017-10-20",-7.65%,-2.90%,--,--,Not provided
5115,以太投资进取19号,青岛以太,股票策略,"1.0973
2017-10-27",9.93%,-2.91%,--,--,3out of 5
5116,卓铸卓越1号,卓铸投资,股票策略,"1.8390
2017-10-20",137.01%,-2.91%,--,--,4out of 5
5117,平安信托-平安证大一期,证大投资,股票策略,"2.2432
2017-10-20",206.19%,-2.91%,--,--,3out of 5
5118,以太投资趋势17号私募基金,青岛以太,股票策略,"1.0918
2017-10-27",9.39%,-2.91%,--,--,3out of 5
5119,佳盈七期,佳盈投资,股票策略,"0.5000
2017-09-29",-50.00%,-2.91%,--,--,2out of 5
5120,外贸信托-弘尚资产灵活配置,弘尚资产,股票策略,"1.1272
2017-10-20",205.10%,-2.92%,--,--,2out of 5
5121,华融信托-广金成长5期,广东广金,股票策略,"1.3240
2017-10-20",22.94%,-2.92%,--,--,2out of 5
5122,粤财信托-银石3号,银石投资,股票策略,"0.7113
2017-10-20",20.28%,-2.93%,--,--,2out of 5
5123,民生越顺贰拾贰号,骏邺投资,股票策略,"1.0350
2017-10-17",2.70%,-2.93%,--,--,Not provided
5124,中融信托-慧安2号,慧安投资,股票策略,"0.7715
2017-09-29",17.03%,-2.93%,--,--,3out of 5
5125,小牛鸿志6号,小牛基金,股票策略,"1.2204
2017-10-20",22.10%,-2.93%,--,--,3out of 5
5126,添敖天方,添敖资管,股票策略,"1.0327
2017-10-20",4.16%,-2.95%,--,--,Not provided
5127,荣辉二号,玖歌投资,股票策略,"0.9072
2017-10-25",-9.66%,-2.95%,--,--,1out of 5
5128,明得浩伦蓝色趋势二号,明得浩伦投资,股票策略,"1.0629
2017-10-13",7.03%,-2.96%,--,--,Not provided
5129,金诚立达价值精选3号,金诚立达,股票策略,"1.0110
2017-10-20",0.73%,-2.97%,--,--,2out of 5
5130,天赐1号,万载天赐泰成投资中心,股票策略,"1.0170
2017-10-13",7.20%,-2.97%,--,--,Not provided
5131,成恩二号,成恩资本,股票策略,"0.9755
2017-10-20",-2.97%,-2.97%,--,--,Not provided
5132,恒丰一号,私享基金,股票策略,"1.5080
2017-10-20",43.70%,-2.97%,--,--,Not provided
5133,外贸信托-锐进6期,鼎诺投资,股票策略,"1.0262
2017-10-20",2.76%,-2.97%,--,--,3out of 5
5134,外贸信托-鼎诺尊享B期,鼎诺投资,股票策略,"1.0262
2017-10-20",2.76%,-2.97%,--,--,Not provided
5135,外贸信托-鼎诺尊享C期,鼎诺投资,股票策略,"1.0262
2017-10-20",2.76%,-2.97%,--,--,Not provided
5136,小鳄8号,小鳄资产,股票策略,"0.8814
2017-10-20",-11.92%,-2.97%,--,--,Not provided
5137,歌斐诺宝旭为1期,旭为投资,股票策略,"0.9165
2017-10-20",-10.44%,-2.98%,--,--,4out of 5
5138,瑞鑫远航私募学院菁英117号,瑞鑫远航,股票策略,"1.0616
2017-09-07",6.16%,-2.98%,--,--,3out of 5
5139,恒尚1期,尚道投资,股票策略,"0.7208
2017-10-27",-27.13%,-2.98%,--,--,1out of 5
5140,鼎弘飞天1号,鼎弘天成,股票策略,"0.9400
2017-10-23",-5.70%,-2.98%,--,--,Not provided
5141,中信信托-雪球2期,上海柯铭资产,股票策略,"2.0403
2017-10-20",101.84%,-2.98%,--,--,3out of 5
5142,质子3号,质子资产,股票策略,"1.0458
2017-10-13",1.08%,-2.99%,--,--,Not provided
5143,财富聚四号,财富聚投资,股票策略,"0.9880
2017-10-25",0.40%,-3.00%,--,--,Not provided
5144,弘济价值增长,弘济投资,股票策略,"0.9960
2017-10-20",0.00%,-3.01%,--,--,Not provided
5145,致睿稳进灵活配置一号,前海致睿基金,股票策略,"0.9000
2017-09-29",-10.00%,-3.02%,--,--,Not provided
5146,宇鹏华新一号,宇鹏投资,股票策略,"1.1470
2017-10-18",15.60%,-3.02%,--,--,Not provided
5147,洪兴2号,洪门投资,股票策略,"0.9290
2017-10-20",-4.20%,-3.04%,--,--,Not provided
5148,上海量化事件驱动1号,上海量化投资,股票策略,"0.9790
2017-10-20",41.13%,-3.04%,--,--,1out of 5
5149,引弓投资消费升级一号,引弓投资,股票策略,"1.1235
2017-10-27",12.16%,-3.04%,--,--,2out of 5
5150,惊蛰,瓜牛投资,股票策略,"0.9230
2017-09-29",-7.70%,-3.05%,--,--,1out of 5
5151,衍航10号,衍航投资,股票策略,"1.2200
2017-10-25",19.48%,-3.05%,--,--,Not provided
5152,达仁MTS量化策略1号,达仁资管,股票策略,"0.9520
2017-10-13",-4.70%,-3.05%,--,--,3out of 5
5153,静好壹号,无忧股权,股票策略,"1.0539
2017-10-26",6.71%,-3.06%,--,--,2out of 5
5154,宾悦成长3号,宾悦成长,股票策略,"1.1890
2017-10-20",16.80%,-3.07%,--,--,3out of 5
5155,私享-价值3期,私享基金,股票策略,"1.4830
2017-10-20",41.40%,-3.08%,--,--,4out of 5
5156,私募工场肥尾价值一号,上海务圣投资,股票策略,"1.6670
2017-10-19",57.00%,-3.09%,--,--,5out of 5
5157,天迪价值平衡,天迪资产,股票策略,"1.0316
2017-10-20",2.49%,-3.09%,--,--,4out of 5
5158,恒添新青年八号,恒添投资,股票策略,"0.9500
2017-10-27",-6.00%,-3.09%,--,--,Not provided
5159,九悦尊享,九悦资产,股票策略,"1.0504
2017-10-20",3.70%,-3.09%,--,--,3out of 5
5160,卓汇华商混合,卓汇基金,股票策略,"0.9705
2017-10-23",41.86%,-3.10%,--,--,3out of 5
5161,成都红泰嘉盈一号,红泰投资,股票策略,"1.4520
2017-10-26",46.80%,-3.10%,--,--,3out of 5
5162,中信信托-鼎诺秋实1期,鼎诺投资,股票策略,"1.3731
2017-10-25",36.32%,-3.11%,--,--,3out of 5
5163,尚道尚新灵活策略,尚道投资,股票策略,"0.7915
2017-10-27",-20.82%,-3.11%,--,--,2out of 5
5164,轩源1号,新航线,股票策略,"0.8368
2017-10-20",-10.92%,-3.11%,--,--,1out of 5
5165,深圳量华稳赞二号,量华资管,股票策略,"1.1930
2017-10-30",21.20%,-3.12%,--,--,3out of 5
5166,金蝉基金,叁才资本,股票策略,"0.8912
2017-09-29",-10.88%,-3.12%,--,--,2out of 5
5167,华盛盈富一期,华盛盈富资产管理,股票策略,"0.8978
2017-10-20",-7.67%,-3.13%,--,--,1out of 5
5168,金骏稳健价值,金骏资本,股票策略,"0.8520
2017-10-27",-7.10%,-3.13%,--,--,2out of 5
5169,旭冕贰拾壹点,旭冕投资,股票策略,"0.9100
2017-10-13",-10.20%,-3.13%,--,--,Not provided
5170,星耀成长1号,星鸿资产,股票策略,"0.7410
2017-09-29",-25.90%,-3.14%,--,--,1out of 5
5171,籚田4号,同亿富利,股票策略,"1.0709
2017-10-20",7.22%,-3.14%,--,--,Not provided
5172,上海量化大数据1号,上海量化投资,股票策略,"1.0050
2017-10-20",43.18%,-3.15%,--,--,2out of 5
5173,乐投新动力,启明资管,股票策略,"1.0344
2017-09-29",3.44%,-3.15%,--,--,3out of 5
5174,籚田3号,同亿富利,股票策略,"0.9906
2017-10-20",-1.04%,-3.15%,--,--,Not provided
5175,珀泽财富稳赢2号,珀泽投资,股票策略,"1.0120
2017-09-15",1.20%,-3.16%,--,--,Not provided
5176,知本合丰15号,知本金融,股票策略,"1.0210
2017-10-27",3.64%,-3.16%,--,--,2out of 5
5177,道勤1号,道勤基金,股票策略,"0.9508
2017-10-20",-6.98%,-3.16%,--,--,3out of 5
5178,涌津涌鑫6号,涌津投资,股票策略,"2.2450
2017-10-20",101.90%,-3.17%,--,--,5out of 5
5179,大明投资凯盛,大明投资,股票策略,"1.0250
2017-10-20",4.00%,-3.17%,--,--,Not provided
5180,融达财富成长1号,融达财富,股票策略,"0.9520
2017-10-19",-8.30%,-3.17%,--,--,1out of 5
5181,本正成长系列1期,本正投资,股票策略,"0.6598
2017-10-20",-36.45%,-3.17%,--,--,1out of 5
5182,旭为先沣2号,旭为投资,股票策略,"1.0300
2017-10-20",0.70%,-3.17%,--,--,4out of 5
5183,广金资产导弹6号,金控资产,股票策略,"1.0030
2017-10-27",6.00%,-3.20%,--,--,Not provided
5184,本颐灵活策略1号,本颐投资管理,股票策略,"0.9920
2017-10-13",-0.10%,-3.20%,--,--,2out of 5
5185,百因素投资策略1期,方诚量化投资,股票策略,"1.0420
2017-10-20",5.30%,-3.22%,--,--,3out of 5
5186,趋势成长一号,江南信资本,股票策略,"1.0626
2017-10-20",6.73%,-3.22%,--,--,Not provided
5187,德正盈丰进取1号,盈丰财富,股票策略,"0.6940
2017-10-20",-30.90%,-3.22%,--,--,Not provided
5188,承祺1号,赤祺资产,股票策略,"1.2550
2017-10-27",23.10%,-3.22%,--,--,4out of 5
5189,熵一学术发展,熵一资产(北京),股票策略,"0.8655
2017-09-29",-13.45%,-3.23%,--,--,Not provided
5190,永禧永进专享,永禧投资,股票策略,"0.8876
2017-10-20",-11.44%,-3.23%,--,--,1out of 5
5191,相生五号,相生资产,股票策略,"1.5460
2017-10-20",37.60%,-3.23%,--,--,Not provided
5192,大明投资复兴,大明投资,股票策略,"1.0270
2017-10-20",4.40%,-3.24%,--,--,Not provided
5193,领望伊辛1号,领望投资,股票策略,"0.9760
2017-10-26",4.30%,-3.25%,--,--,Not provided
5194,融贤汇2号,融贤汇金,股票策略,"0.9113
2017-10-20",-5.87%,-3.25%,--,--,Not provided
5195,千般龙腾壹号,大千华严,股票策略,"0.9280
2017-10-12",-7.70%,-3.25%,--,--,Not provided
5196,粤财信托-盈喜一号,润德盈喜,股票策略,"0.7738
2017-09-29",-22.62%,-3.26%,--,--,1out of 5
5197,博致二期,博致投资,股票策略,"0.9500
2017-10-13",49.62%,-3.26%,--,--,3out of 5
5198,天迪价值平衡二号,天迪资产,股票策略,"0.7628
2017-10-20",-22.97%,-3.27%,--,--,4out of 5
5199,承泽资产成长1号,承泽资产,股票策略,"1.1580
2017-10-20",15.50%,-3.27%,--,--,5out of 5
5200,抱朴容易3号,抱朴容易,股票策略,"1.1069
2017-10-20",9.28%,-3.27%,--,--,Not provided
5201,瀚信猎鹰2号,瀚信资产,股票策略,"0.8549
2017-10-20",-12.42%,-3.27%,--,--,1out of 5
5202,美石一号,前海美石资产,股票策略,"1.3500
2017-10-23",35.90%,-3.27%,--,--,4out of 5
5203,恬淡一号,恬淡资产,股票策略,"0.9930
2017-10-20",0.20%,-3.28%,--,--,Not provided
5204,易得资本1号,日易得资本,股票策略,"0.3830
2017-09-22",-61.70%,-3.28%,--,--,1out of 5
5205,永柏联投小盘精选一号,永柏联投,股票策略,"0.9398
2017-10-20",-2.93%,-3.30%,--,--,Not provided
5206,凌顶1号,凌顶投资,股票策略,"1.1429
2017-10-20",11.10%,-3.30%,--,--,Not provided
5207,旗隆雪峰医药对冲基金1期,旗隆基金,股票策略,"0.9088
2017-09-22",-9.12%,-3.31%,--,--,1out of 5
5208,金星1期,乐信资产,股票策略,"1.0520
2017-10-12",5.11%,-3.31%,--,--,3out of 5
5209,一心1号,智友投资,股票策略,"1.0960
2017-10-25",8.00%,-3.31%,--,--,Not provided
5210,慧泉资本策略对冲一号,慧泉基金,股票策略,"1.0270
2017-10-13",2.00%,-3.32%,--,--,Not provided
5211,蓝海汇赢主题驱动1号,蓝海汇赢,股票策略,"0.8429
2017-10-18",-15.81%,-3.32%,--,--,1out of 5
5212,云门稳进1号,云门投资,股票策略,"1.1690
2017-10-20",16.50%,-3.32%,--,--,2out of 5
5213,滨利凤鸣1号,滨利投资,股票策略,"0.9130
2017-10-25",-5.94%,-3.33%,--,--,Not provided
5214,摩通成长3号,摩通投资,股票策略,"0.8916
2017-10-20",-0.77%,-3.33%,--,--,2out of 5
5215,坚实1号,私享基金,股票策略,"1.5090
2017-10-20",42.00%,-3.34%,--,--,5out of 5
5216,神农兴业,神农投资,股票策略,"1.0610
2017-10-20",4.20%,-3.34%,--,--,Not provided
5217,恒赢稳健2号,天利恒赢,股票策略,"0.8992
2017-10-20",-8.10%,-3.34%,--,--,Not provided
5218,云南信托-华安神州牧,泽泉投资,股票策略,"0.9515
2017-10-20",56.28%,-3.36%,--,--,1out of 5
5219,旭为先沣1号,旭为投资,股票策略,"1.0260
2017-10-20",0.20%,-3.38%,--,--,4out of 5
5220,甄投稳定1号,甄投资产,股票策略,"1.1780
2017-10-20",16.90%,-3.39%,--,--,Not provided
5221,智友一号,智友投资,股票策略,"0.7716
2017-10-25",-24.59%,-3.39%,--,--,1out of 5
5222,知钱青云1号,知钱理财,股票策略,"0.8693
2017-10-20",-12.74%,-3.40%,--,--,2out of 5
5223,牧容卓越5号,牧容资产,股票策略,"1.0970
2017-10-27",24.76%,-3.40%,--,--,3out of 5
5224,骏胜天刍长盈,骏胜资产,股票策略,"0.7270
2017-10-20",-27.41%,-3.40%,--,--,1out of 5
5225,西金核心成长混合策略,西金(北京)投资,股票策略,"1.0250
2017-10-09",1.70%,-3.42%,--,--,Not provided
5226,先锋一号,先锋投资,股票策略,"0.7850
2017-10-20",-18.10%,-3.42%,--,--,Not provided
5227,粤财信托-博纳1期,博纳资产,股票策略,"0.6831
2017-09-29",-31.69%,-3.45%,--,--,1out of 5
5228,承泽股票二号基金,承泽资产,股票策略,"1.1160
2017-10-20",60.07%,-3.46%,--,--,5out of 5
5229,藏宝图私享家1号,新里程资产,股票策略,"1.5670
2017-10-20",50.70%,-3.46%,--,--,4out of 5
5230,百堂先锋策略四期,立章投资,股票策略,"0.9530
2017-10-20",-5.80%,-3.48%,--,--,Not provided
5231,新里程超越梦想,新里程资产,股票策略,"1.5920
2017-10-25",54.80%,-3.49%,--,--,3out of 5
5232,永韵骐邦一号,骐邦投资,股票策略,"0.9970
2017-10-20",30.24%,-3.50%,--,--,3out of 5
5233,华骏5号,华骏基金,股票策略,"1.4030
2017-09-29",40.30%,-3.51%,--,--,3out of 5
5234,源沣进取1号,源沣资本,股票策略,"1.1229
2017-10-20",5.53%,-3.52%,--,--,3out of 5
5235,云南信托-睿星财富1号,睿星投资,股票策略,"0.5937
2017-10-20",-38.90%,-3.52%,--,--,1out of 5
5236,元上优选一期,元上资产,股票策略,"0.7920
2017-10-26",-20.60%,-3.52%,--,--,1out of 5
5237,睿鉝策略1期,睿鉝资产,股票策略,"1.0370
2017-09-15",3.70%,-3.53%,--,--,3out of 5
5238,承泽资产趋势1号,承泽资产,股票策略,"1.2431
2017-10-20",24.16%,-3.54%,--,--,5out of 5
5239,畅无限对冲1号,畅无限投资,股票策略,"1.2447
2017-10-20",17.49%,-3.55%,--,--,Not provided
5240,中融信托-慧安1号,慧安投资,股票策略,"1.0957
2017-09-29",9.57%,-3.55%,--,--,3out of 5
